,time,value
0,0,540
1,0.08499526977539062,540.0
2,0.11433935165405273,540.0
3,1.058525800704956,540.0
4,0.622046709060669,540.0
5,0.6474778652191162,540.0
6,0.6771032810211182,540.0
7,0.7020580768585205,540.0
8,0.7285535335540771,540.0
9,0.7539100646972656,540.0
10,0.7815515995025635,540.0
11,0.8119983673095703,540.0
12,0.836754560470581,540.0
13,0.8607611656188965,540.0
14,0.8854870796203613,540.0
15,0.9122133255004883,540.0
16,0.9364347457885742,540.0
17,0.9615654945373535,540.0
18,0.9866249561309814,540.0
19,1.0116467475891113,540.0
20,1.0373084545135498,540.0
21,1.0619573593139648,540.0
22,1.0871763229370117,540.0
23,1.1121447086334229,540.0
24,1.1372509002685547,540.0
25,1.1622951030731201,540.0
26,1.1874699592590332,540.0
27,1.2125446796417236,540.0
28,1.237605094909668,540.0
29,1.2626149654388428,540.0
30,1.2876336574554443,540.0
31,1.3125596046447754,540.0
32,1.337721347808838,540.0
33,1.3627543449401855,540.0
34,1.3877968788146973,540.0
35,1.414825201034546,540.0
36,1.4388525485992432,540.0
37,1.4639322757720947,540.0
38,1.4890813827514648,540.0
39,1.5140700340270996,540.0
40,1.539123296737671,540.0
41,1.5641446113586426,540.0
42,1.5891776084899902,540.0
43,1.6142261028289795,540.0
44,1.6393470764160156,540.0
45,1.6644043922424316,540.0
46,1.6894207000732422,540.0
47,1.714501142501831,540.0
48,1.7395269870758057,540.0
49,1.7645583152770996,542.0
50,1.7903406620025635,550.0
51,1.8168601989746094,565.0
52,1.8463215827941895,577.0
53,1.874631643295288,607.0
54,1.8986306190490723,624.0
55,1.9246315956115723,635.0
56,1.9495151042938232,637.0
57,1.9761452674865723,637.0
58,2.000398635864258,637.0
59,2.0255446434020996,637.0
60,2.050403594970703,637.0
61,2.0774266719818115,637.0
62,2.1014809608459473,637.0
63,2.126528263092041,637.0
64,2.151506185531616,637.0
65,2.1765592098236084,637.0
66,2.2033092975616455,637.0
67,2.2275466918945312,637.0
68,2.2525625228881836,637.0
69,2.2775275707244873,637.0
70,2.3025410175323486,637.0
71,2.32773494720459,637.0
72,2.3528568744659424,637.0
73,2.377902030944824,637.0
74,2.40289306640625,637.0
75,2.4280307292938232,637.0
76,2.453080177307129,637.0
77,2.478217601776123,637.0
78,2.503269672393799,637.0
79,2.5282788276672363,637.0
80,2.553391695022583,637.0
81,2.5784049034118652,637.0
82,2.6034443378448486,637.0
83,2.628488779067993,637.0
84,2.6535298824310303,637.0
85,2.6805081367492676,637.0
86,2.7048771381378174,637.0
87,2.731797695159912,637.0
88,2.7557380199432373,637.0
89,2.7807934284210205,637.0
90,2.8058414459228516,637.0
91,2.8310065269470215,637.0
92,2.855884552001953,637.0
93,2.881730556488037,637.0
94,2.9065284729003906,637.0
95,2.9315056800842285,637.0
96,2.9567627906799316,637.0
97,2.981703758239746,637.0
98,3.006861686706543,637.0
99,3.0319442749023438,637.0
100,3.057058811187744,637.0
101,3.0827267169952393,637.0
102,3.1094045639038086,637.0
103,3.1334755420684814,637.0
104,3.158486843109131,637.0
105,3.183537721633911,637.0
106,3.208716630935669,637.0
107,3.2336201667785645,637.0
108,3.2607388496398926,637.0
109,3.284752130508423,637.0
110,3.311640739440918,633.0
111,3.3377432823181152,626.0
112,3.3655576705932617,611.0
113,3.390860080718994,591.0
114,3.4188404083251953,572.0
115,3.443850517272949,558.0
116,3.471295118331909,539.0
117,3.496553421020508,523.0
118,3.5225794315338135,516.0
119,3.5488972663879395,516.0
120,3.573021650314331,516.0
121,3.5981624126434326,516.0
122,3.623248338699341,516.0
123,3.6485486030578613,516.0
124,3.6733415126800537,516.0
125,3.6983659267425537,516.0
126,3.723404884338379,516.0
127,3.748459577560425,516.0
128,3.774427652359009,516.0
129,3.7990124225616455,516.0
130,3.824106454849243,516.0
131,3.8491222858428955,516.0
132,3.8741800785064697,516.0
133,3.8992655277252197,516.0
134,3.9243056774139404,516.0
135,3.9511783123016357,516.0
136,3.975306749343872,516.0
137,4.000445127487183,516.0
138,4.025574445724487,516.0
139,4.050523519515991,516.0
140,4.075559616088867,516.0
141,4.100540637969971,516.0
142,4.125601530075073,516.0
143,4.15229058265686,516.0
144,4.176560401916504,516.0
145,4.201627492904663,516.0
146,4.228599309921265,516.0
147,4.252676725387573,516.0
148,4.279967546463013,516.0
149,4.30418586730957,516.0
150,4.329320669174194,516.0
151,4.354183197021484,516.0
152,4.379345893859863,516.0
153,4.4043190479278564,516.0
154,4.429358720779419,516.0
155,4.454341411590576,516.0
156,4.47931170463562,516.0
157,4.5043275356292725,516.0
158,4.5296196937561035,516.0
159,4.55647611618042,516.0
160,4.580488204956055,516.0
161,4.60742449760437,518.0
162,4.63511323928833,526.0
163,4.660268306732178,541.0
164,4.6893064975738525,555.0
165,4.715618848800659,581.0
166,4.744517803192139,598.0
167,4.770838260650635,612.0
168,4.797480583190918,613.0
169,4.820597171783447,613.0
170,4.845595359802246,613.0
171,4.870675086975098,613.0
172,4.895644664764404,613.0
173,4.922253847122192,613.0
174,4.946588039398193,613.0
175,4.971659898757935,613.0
176,4.9967334270477295,613.0
177,5.021758079528809,613.0
178,5.048915147781372,613.0
179,5.072916507720947,613.0
180,5.097911357879639,613.0
181,5.122957706451416,613.0
182,5.148106098175049,613.0
183,5.173130989074707,613.0
184,5.198160171508789,613.0
185,5.22333836555481,613.0
186,5.248327255249023,613.0
187,5.273349046707153,613.0
188,5.298504114151001,613.0
189,5.323524236679077,613.0
190,5.348562955856323,613.0
191,5.373703718185425,613.0
192,5.398710012435913,613.0
193,5.423823833465576,613.0
194,5.4488372802734375,613.0
195,5.4739670753479,613.0
196,5.498985290527344,613.0
197,5.526009559631348,613.0
198,5.550111532211304,613.0
199,5.575227737426758,613.0
200,5.600220441818237,613.0
201,5.625240087509155,613.0
202,5.6501970291137695,613.0
203,5.627267599105835,613.0
204,5.676874399185181,613.0
205,5.701641321182251,613.0
206,5.726851940155029,613.0
207,5.753003120422363,613.0
208,5.7774248123168945,613.0
209,5.802464246749878,613.0
210,5.829514741897583,613.0
211,5.8536601066589355,613.0
212,5.880014419555664,613.0
213,5.904371500015259,613.0
214,5.929407835006714,613.0
215,5.954422950744629,613.0
216,5.979625225067139,613.0
217,6.006266117095947,613.0
218,6.030441999435425,613.0
219,6.055419206619263,613.0
220,6.0804359912872314,613.0
221,6.105427265167236,613.0
222,6.130864381790161,613.0
223,6.16367769241333,611.0
224,6.188604354858398,590.0
225,6.213784217834473,571.0
226,6.239696264266968,553.0
227,6.271615266799927,543.0
228,6.29632830619812,527.0
229,6.323272705078125,517.0
230,6.350412607192993,498.0
231,6.375385522842407,495.0
232,6.399373292922974,493.0
233,6.424358367919922,493.0
234,6.4514405727386475,493.0
235,6.475419998168945,493.0
236,6.500410079956055,493.0
237,6.5254130363464355,493.0
238,6.5504820346832275,493.0
239,6.575505018234253,493.0
240,6.602087497711182,493.0
241,6.626413583755493,493.0
242,6.6535255908966064,493.0
243,6.677566051483154,493.0
244,6.702649354934692,493.0
245,6.727733850479126,493.0
246,6.752784013748169,493.0
247,6.777925968170166,493.0
248,6.803009271621704,493.0
249,6.829972743988037,493.0
250,6.854173421859741,493.0
251,6.8792030811309814,493.0
252,6.904725790023804,493.0
253,6.931480407714844,493.0
254,6.9573071002960205,493.0
255,6.981425762176514,493.0
256,7.0066351890563965,493.0
257,7.031639099121094,493.0
258,7.056732416152954,493.0
259,7.081730365753174,493.0
260,7.106851100921631,493.0
261,7.131848573684692,493.0
262,7.158010721206665,493.0
263,7.182502746582031,493.0
264,7.207553148269653,493.0
265,7.23449969291687,493.0
266,7.262425422668457,493.0
267,7.289255380630493,493.0
268,7.314279079437256,493.0
269,7.3401806354522705,493.0
270,7.364116191864014,493.0
271,7.389050722122192,493.0
272,7.41598105430603,493.0
273,7.443986415863037,494.0
274,7.472097158432007,501.0
275,7.500515699386597,515.0
276,7.5247697830200195,527.0
277,7.550682306289673,549.0
278,7.577332019805908,573.0
279,7.603184938430786,585.0
280,7.629163503646851,589.0
281,7.655201435089111,589.0
282,7.679256916046143,589.0
283,7.704274892807007,589.0
284,7.72941517829895,589.0
285,7.754377841949463,589.0
286,7.779468059539795,589.0
287,7.80446720123291,589.0
288,7.829473495483398,589.0
289,7.857512950897217,589.0
290,7.881113529205322,589.0
291,7.9061198234558105,589.0
292,7.931197643280029,589.0
293,7.956260919570923,589.0
294,7.981259822845459,589.0
295,8.006299257278442,589.0
296,8.031450033187866,589.0
297,8.056542158126831,589.0
298,8.081589698791504,589.0
299,8.10859751701355,589.0
300,8.13257360458374,589.0
301,8.159685850143433,589.0
302,8.183786392211914,589.0
303,8.208819389343262,589.0
304,8.233858346939087,589.0
305,8.258893728256226,589.0
306,8.283973932266235,589.0
307,8.309014320373535,589.0
308,8.334099769592285,589.0
309,8.359220743179321,589.0
310,8.38422417640686,589.0
311,8.409683227539062,589.0
312,8.434523820877075,589.0
313,8.459586381912231,589.0
314,8.48462986946106,589.0
315,8.509774446487427,589.0
316,8.534757375717163,589.0
317,8.559827327728271,589.0
318,8.584912300109863,589.0
319,8.609969854354858,589.0
320,8.635056018829346,589.0
321,8.660111904144287,589.0
322,8.685173988342285,589.0
323,8.710274934768677,589.0
324,8.735272407531738,589.0
325,8.760348081588745,589.0
326,8.785434484481812,589.0
327,8.812476873397827,589.0
328,8.836908102035522,589.0
329,8.861758470535278,589.0
330,8.886882066726685,589.0
331,8.911859273910522,589.0
332,8.937060356140137,589.0
333,8.96384072303772,589.0
334,8.990196228027344,584.0
335,9.01598858833313,573.0
336,9.04208517074585,562.0
337,9.068078994750977,547.0
338,9.095646619796753,528.0
339,9.12101411819458,511.0
340,9.148723125457764,492.0
341,9.177294254302979,473.0
342,9.201786756515503,464.0
343,9.225771188735962,464.0
344,9.252579689025879,464.0
345,9.277729511260986,464.0
346,9.302400350570679,464.0
347,9.327532052993774,464.0
348,9.352498292922974,464.0
349,9.37754487991333,464.0
350,9.40362548828125,464.0
351,9.42820143699646,464.0
352,9.453293561935425,464.0
353,9.478318452835083,464.0
354,9.50336503982544,464.0
355,9.528414726257324,464.0
356,9.553438663482666,464.0
357,9.580429553985596,464.0
358,9.60643482208252,464.0
359,9.630481243133545,464.0
360,9.655526876449585,464.0
361,9.680517435073853,464.0
362,9.706944942474365,464.0
363,9.731367588043213,464.0
364,9.758255958557129,464.0
365,9.782344341278076,464.0
366,9.807456731796265,464.0
367,9.834480285644531,464.0
368,9.858526468276978,464.0
369,9.883636713027954,464.0
370,9.908709287643433,464.0
371,9.933752536773682,464.0
372,9.959779500961304,464.0
373,9.986305475234985,464.0
374,10.010343074798584,464.0
375,10.035308599472046,464.0
376,10.060364723205566,464.0
377,10.085870504379272,464.0
378,10.1107017993927,464.0
379,10.13576340675354,464.0
380,10.16078782081604,464.0
381,10.185828685760498,464.0
382,10.212700605392456,464.0
383,10.238733053207397,464.0
384,10.26282000541687,464.0
385,10.290898084640503,466.0
386,10.316173315048218,472.0
387,10.3428635597229,487.0
388,10.369901657104492,505.0
389,10.398646354675293,526.0
390,10.427520036697388,542.0
391,10.451152086257935,559.0
392,10.477205038070679,561.0
393,10.501580476760864,561.0
394,10.526489973068237,561.0
395,10.551512241363525,561.0
396,10.576603412628174,561.0
397,10.601634740829468,561.0
398,10.626752376556396,561.0
399,10.651805877685547,561.0
400,10.676958322525024,561.0
401,10.70194125175476,561.0
402,10.727088451385498,561.0
403,10.752100467681885,561.0
404,10.729045867919922,561.0
405,10.778712272644043,561.0
406,10.803386926651001,561.0
407,10.830462217330933,561.0
408,10.854501962661743,561.0
409,10.879539728164673,561.0
410,10.904557466506958,561.0
411,10.92963719367981,561.0
412,10.95465874671936,561.0
413,10.981741666793823,561.0
414,11.005787372589111,561.0
415,11.032802104949951,561.0
416,11.05700397491455,561.0
417,11.081992149353027,561.0
418,11.107025146484375,561.0
419,11.134024143218994,561.0
420,11.158177375793457,561.0
421,11.185089349746704,561.0
422,11.209183931350708,561.0
423,11.234302043914795,561.0
424,11.259345531463623,561.0
425,11.284372329711914,561.0
426,11.3114595413208,561.0
427,11.335470914840698,561.0
428,11.360493898391724,561.0
429,11.38555383682251,561.0
430,11.410573482513428,561.0
431,11.436704158782959,561.0
432,11.461241483688354,561.0
433,11.486261367797852,561.0
434,11.51142930984497,561.0
435,11.536492586135864,561.0
436,11.56168007850647,561.0
437,11.586774587631226,561.0
438,11.611740827560425,561.0
439,11.636893510818481,561.0
440,11.661910057067871,561.0
441,11.688981294631958,561.0
442,11.713027238845825,561.0
443,11.738073110580444,561.0
444,11.763106346130371,561.0
445,11.788130044937134,561.0
446,11.814226627349854,560.0
447,11.84076976776123,551.0
448,11.86888837814331,533.0
449,11.893921375274658,522.0
450,11.921470642089844,510.0
451,11.946645259857178,496.0
452,11.972743034362793,476.0
453,11.998830080032349,464.0
454,12.026612520217896,448.0
455,12.053677558898926,441.0
456,12.07673192024231,440.0
457,12.105564832687378,440.0
458,12.128774642944336,440.0
459,12.15379285812378,440.0
460,12.178927183151245,440.0
461,12.203916549682617,440.0
462,12.229004383087158,440.0
463,12.255650043487549,440.0
464,12.28187370300293,440.0
465,12.305894374847412,440.0
466,12.33092188835144,440.0
467,12.355977296829224,440.0
468,12.381084203720093,440.0
469,12.406089544296265,440.0
470,12.43118143081665,440.0
471,12.456192970275879,440.0
472,12.481331825256348,440.0
473,12.506311416625977,440.0
474,12.531406164169312,440.0
475,12.557034254074097,440.0
476,12.581759691238403,440.0
477,12.606899976730347,440.0
478,12.63200330734253,440.0
479,12.657113790512085,440.0
480,12.682183980941772,440.0
481,12.707209587097168,440.0
482,12.732259035110474,440.0
483,12.759093284606934,440.0
484,12.783204317092896,440.0
485,12.80830979347229,440.0
486,12.83339524269104,440.0
487,12.858388185501099,440.0
488,12.88340163230896,440.0
489,12.908470869064331,440.0
490,12.933488368988037,440.0
491,12.958506107330322,440.0
492,12.985581398010254,440.0
493,13.009680271148682,440.0
494,13.034695625305176,440.0
495,13.059831142425537,440.0
496,13.08483600616455,440.0
497,13.111892461776733,440.0
498,13.137970209121704,443.0
499,13.164005994796753,448.0
500,13.192037105560303,468.0
501,13.218207120895386,484.0
502,13.243722915649414,503.0
503,13.27165412902832,526.0
504,13.299163103103638,534.0
505,13.325761318206787,534.0
506,13.348949193954468,534.0
507,13.374147891998291,534.0
508,13.40102219581604,534.0
509,13.425161600112915,534.0
510,13.45022463798523,534.0
511,13.475229740142822,534.0
512,13.500240802764893,534.0
513,13.525280475616455,534.0
514,13.550368309020996,534.0
515,13.575417518615723,534.0
516,13.600481510162354,534.0
517,13.625499725341797,534.0
518,13.650519847869873,534.0
519,13.676547288894653,534.0
520,13.701128244400024,534.0
521,13.726144313812256,534.0
522,13.751176357269287,534.0
523,13.77621054649353,534.0
524,13.801725149154663,534.0
525,13.826527833938599,534.0
526,13.853594303131104,534.0
527,13.877631664276123,534.0
528,13.902676582336426,534.0
529,13.929754257202148,534.0
530,13.953782796859741,534.0
531,13.978803873062134,534.0
532,14.00386118888855,534.0
533,14.029006004333496,534.0
534,14.054625988006592,534.0
535,14.079354047775269,534.0
536,14.1044602394104,534.0
537,14.12947130203247,534.0
538,14.154436826705933,534.0
539,14.181495189666748,534.0
540,14.205540895462036,534.0
541,14.230574607849121,534.0
