,time,value
0,0,540
1,0.2525973320007324,540.0
2,0.28249669075012207,540.0
3,1.3857507705688477,540.0
4,0.8937489986419678,541.0
5,0.9620974063873291,575.0
6,1.0062780380249023,594.0
7,1.0571889877319336,609.0
8,1.104233741760254,614.0
9,1.1515774726867676,614.0
10,1.20133638381958,612.0
11,1.2501893043518066,608.0
12,1.3031036853790283,600.0
13,1.3525643348693848,591.0
14,1.4075849056243896,560.0
15,1.4642930030822754,528.0
16,1.5188734531402588,504.0
17,1.5696353912353516,490.0
18,1.6245272159576416,468.0
19,1.684602975845337,431.0
20,1.743455171585083,406.0
21,1.785456895828247,400.0
22,1.8442747592926025,395.0
23,1.8861417770385742,391.0
24,1.9342174530029297,390.0
25,1.9836599826812744,389.0
26,2.0550878047943115,389.0
27,2.0915729999542236,389.0
28,2.139925003051758,389.0
29,2.1877145767211914,389.0
30,2.2338521480560303,389.0
31,2.283024549484253,389.0
32,2.3393564224243164,400.0
33,2.393794059753418,423.0
34,2.4404895305633545,442.0
35,2.4901673793792725,456.0
36,2.5513179302215576,487.0
37,2.606992483139038,521.0
38,2.660405158996582,541.0
39,2.704977512359619,543.0
40,2.7554094791412354,529.0
41,2.8206264972686768,498.0
42,2.8674848079681396,491.0
43,2.9229652881622314,494.0
44,2.968848466873169,507.0
45,3.018024206161499,514.0
46,3.0781590938568115,500.0
47,3.1330959796905518,459.0
48,3.194420337677002,450.0
49,3.2399673461914062,467.0
50,3.2999584674835205,515.0
51,3.353935480117798,561.0
52,3.4087088108062744,601.0
53,3.467618465423584,629.0
54,3.518710136413574,649.0
55,3.568817377090454,657.0
56,3.614871025085449,657.0
57,3.66442608833313,651.0
58,3.7251381874084473,591.0
59,3.8077664375305176,488.0
60,3.8646113872528076,426.0
61,3.9216582775115967,382.0
62,3.9677181243896484,364.0
63,4.01271915435791,362.0
64,4.068246364593506,362.0
65,4.117932319641113,362.0
66,4.172516822814941,368.0
67,4.2302985191345215,406.0
68,4.293572425842285,448.0
69,4.346803426742554,487.0
70,4.40225076675415,515.0
71,4.460092306137085,542.0
72,4.532904386520386,551.0
73,4.592267036437988,550.0
74,4.651904821395874,531.0
75,4.702962636947632,519.0
76,4.755470275878906,518.0
77,4.8152923583984375,518.0
78,4.89336371421814,518.0
79,4.924418926239014,518.0
80,4.9696946144104,518.0
81,5.022841215133667,518.0
82,5.0727996826171875,518.0
83,5.120920419692993,518.0
84,5.163629531860352,518.0
85,5.214067220687866,518.0
86,5.264444351196289,518.0
87,5.311445474624634,518.0
88,5.359224796295166,518.0
89,5.409775972366333,518.0
90,5.455132246017456,518.0
91,5.50427508354187,518.0
92,5.552422046661377,518.0
93,5.600599050521851,518.0
94,5.650806903839111,518.0
95,5.699944257736206,518.0
96,5.75461483001709,518.0
97,5.80084490776062,518.0
98,5.865443468093872,534.0
99,5.93220853805542,587.0
100,5.9792845249176025,606.0
101,6.02594518661499,618.0
102,6.078428268432617,626.0
103,6.128281354904175,632.0
104,6.172056198120117,632.0
105,6.219538688659668,632.0
106,6.270543575286865,632.0
107,6.325388431549072,632.0
108,6.369577646255493,632.0
109,6.419373273849487,632.0
110,6.46474289894104,632.0
111,6.5131425857543945,632.0
112,6.563946485519409,632.0
113,6.610521078109741,632.0
114,6.6628944873809814,632.0
115,6.709895372390747,632.0
116,6.7755022048950195,632.0
117,6.8153159618377686,632.0
118,6.924603700637817,632.0
119,6.959439992904663,632.0
120,7.006569147109985,632.0
121,7.055070877075195,632.0
122,7.101020097732544,632.0
123,7.151215553283691,632.0
124,7.202389717102051,632.0
125,7.244235515594482,632.0
126,7.294428110122681,632.0
127,7.342525482177734,632.0
128,7.406946182250977,632.0
129,7.454893112182617,632.0
130,7.501466751098633,632.0
131,7.548333644866943,632.0
132,7.59856915473938,632.0
133,7.645594358444214,632.0
134,7.700749635696411,629.0
135,7.756840944290161,608.0
136,7.809079885482788,593.0
137,7.85931921005249,578.0
138,7.9173009395599365,545.0
139,7.970912218093872,527.0
140,8.02379584312439,510.0
141,8.073597192764282,496.0
142,8.132214069366455,488.0
143,8.173702716827393,487.0
144,8.225233316421509,483.0
145,8.278868436813354,480.0
146,8.3253173828125,476.0
147,8.375577926635742,474.0
148,8.421392440795898,472.0
149,8.467917919158936,468.0
150,8.516597747802734,466.0
151,8.563308954238892,466.0
152,8.61238431930542,464.0
153,8.65859580039978,464.0
154,8.715192079544067,467.0
155,8.765180587768555,476.0
156,8.81239652633667,481.0
157,8.867980003356934,498.0
158,8.91450572013855,510.0
159,8.966895580291748,518.0
160,9.019715070724487,528.0
161,9.070019245147705,542.0
162,9.120812177658081,557.0
163,9.172832250595093,570.0
164,9.219702959060669,572.0
165,9.269926071166992,572.0
166,9.316445112228394,572.0
167,9.36469054222107,572.0
168,9.413598775863647,572.0
